"Kod";"Nazwa";"Wskaźniki";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
0419000;"Powiat żniński";"ludność na 1 km2";"2019";71,3;"osoba";"";
0419000;"Powiat żniński";"ludność na 1 km2";"2020";69,7;"osoba";"";
0419000;"Powiat żniński";"ludność na 1 km2";"2021";69,4;"osoba";"";
0419000;"Powiat żniński";"ludność na 1 km2";"2022";69,0;"osoba";"";
0419000;"Powiat żniński";"ludność na 1 km2";"2023";68,6;"osoba";"";
0419000;"Powiat żniński";"ludność na 1 km2";"2024";68,1;"osoba";"";
0461000;"Powiat m. Bydgoszcz";"ludność na 1 km2";"2000";;"osoba";"";
0461000;"Powiat m. Bydgoszcz";"ludność na 1 km2";"2001";;"osoba";"";
0461000;"Powiat m. Bydgoszcz";"ludność na 1 km2";"2002";2132,6;"osoba";"";
0461000;"Powiat m. Bydgoszcz";"ludność na 1 km2";"2003";2122,0;"osoba";"";
0461000;"Powiat m. Bydgoszcz";"ludność na 1 km2";"2004";2110,5;"osoba";"";
0461000;"Powiat m. Bydgoszcz";"ludność na 1 km2";"2005";2098,1;"osoba";"";
0461000;"Powiat m. Bydgoszcz";"ludność na 1 km2";"2006";2082,1;"osoba";"";
0461000;"Powiat m. Bydgoszcz";"ludność na 1 km2";"2007";2069,2;"osoba";"";
0461000;"Powiat m. Bydgoszcz";"ludność na 1 km2";"2008";2056,1;"osoba";"";
0461000;"Powiat m. Bydgoszcz";"ludność na 1 km2";"2009";2032,3;"osoba";"";
0461000;"Powiat m. Bydgoszcz";"ludność na 1 km2";"2010";2070,9;"osoba";"";
0461000;"Powiat m. Bydgoszcz";"ludność na 1 km2";"2011";2062,8;"osoba";"";
0461000;"Powiat m. Bydgoszcz";"ludność na 1 km2";"2012";2052,8;"osoba";"";
0461000;"Powiat m. Bydgoszcz";"ludność na 1 km2";"2013";2042,4;"osoba";"";
0461000;"Powiat m. Bydgoszcz";"ludność na 1 km2";"2014";2032,3;"osoba";"";
0461000;"Powiat m. Bydgoszcz";"ludność na 1 km2";"2015";2020,9;"osoba";"";
0461000;"Powiat m. Bydgoszcz";"ludność na 1 km2";"2016";2011,2;"osoba";"";
0461000;"Powiat m. Bydgoszcz";"ludność na 1 km2";"2017";2002,0;"osoba";"";
0461000;"Powiat m. Bydgoszcz";"ludność na 1 km2";"2018";1989,9;"osoba";"";
0461000;"Powiat m. Bydgoszcz";"ludność na 1 km2";"2019";1978,6;"osoba";"";
0461000;"Powiat m. Bydgoszcz";"ludność na 1 km2";"2020";1926,7;"osoba";"";
0461000;"Powiat m. Bydgoszcz";"ludność na 1 km2";"2021";1898,1;"osoba";"";
0461000;"Powiat m. Bydgoszcz";"ludność na 1 km2";"2022";1875,6;"osoba";"";
0461000;"Powiat m. Bydgoszcz";"ludność na 1 km2";"2023";1855,2;"osoba";"";
0461000;"Powiat m. Bydgoszcz";"ludność na 1 km2";"2024";1841,6;"osoba";"";
0462000;"Powiat m. Grudziądz";"ludność na 1 km2";"2000";;"osoba";"";
0462000;"Powiat m. Grudziądz";"ludność na 1 km2";"2001";;"osoba";"";
0462000;"Powiat m. Grudziądz";"ludność na 1 km2";"2002";1705,6;"osoba";"";
0462000;"Powiat m. Grudziądz";"ludność na 1 km2";"2003";1702,8;"osoba";"";
0462000;"Powiat m. Grudziądz";"ludność na 1 km2";"2004";1699,5;"osoba";"";
0462000;"Powiat m. Grudziądz";"ludność na 1 km2";"2005";1695,2;"osoba";"";
0462000;"Powiat m. Grudziądz";"ludność na 1 km2";"2006";1717,6;"osoba";"";
0462000;"Powiat m. Grudziądz";"ludność na 1 km2";"2007";1715,5;"osoba";"";
0462000;"Powiat m. Grudziądz";"ludność na 1 km2";"2008";1716,3;"osoba";"";
0462000;"Powiat m. Grudziądz";"ludność na 1 km2";"2009";1715,3;"osoba";"";
0462000;"Powiat m. Grudziądz";"ludność na 1 km2";"2010";1711,7;"osoba";"";
0462000;"Powiat m. Grudziądz";"ludność na 1 km2";"2011";1704,3;"osoba";"";
0462000;"Powiat m. Grudziądz";"ludność na 1 km2";"2012";1696,2;"osoba";"";
0462000;"Powiat m. Grudziądz";"ludność na 1 km2";"2013";1691,1;"osoba";"";
0462000;"Powiat m. Grudziądz";"ludność na 1 km2";"2014";1682,4;"osoba";"";
0462000;"Powiat m. Grudziądz";"ludność na 1 km2";"2015";1667,6;"osoba";"";
0462000;"Powiat m. Grudziądz";"ludność na 1 km2";"2016";1661,4;"osoba";"";
0462000;"Powiat m. Grudziądz";"ludność na 1 km2";"2017";1655,6;"osoba";"";
0462000;"Powiat m. Grudziądz";"ludność na 1 km2";"2018";1645,5;"osoba";"";
0462000;"Powiat m. Grudziądz";"ludność na 1 km2";"2019";1633,8;"osoba";"";
0462000;"Powiat m. Grudziądz";"ludność na 1 km2";"2020";1580,5;"osoba";"";
0462000;"Powiat m. Grudziądz";"ludność na 1 km2";"2021";1562,9;"osoba";"";
0462000;"Powiat m. Grudziądz";"ludność na 1 km2";"2022";1548,6;"osoba";"";
0462000;"Powiat m. Grudziądz";"ludność na 1 km2";"2023";1534,9;"osoba";"";
0462000;"Powiat m. Grudziądz";"ludność na 1 km2";"2024";1518,3;"osoba";"";
0463000;"Powiat m. Toruń";"ludność na 1 km2";"2000";;"osoba";"";
0463000;"Powiat m. Toruń";"ludność na 1 km2";"2001";;"osoba";"";
0463000;"Powiat m. Toruń";"ludność na 1 km2";"2002";1820,3;"osoba";"";
0463000;"Powiat m. Toruń";"ludność na 1 km2";"2003";1805,1;"osoba";"";
0463000;"Powiat m. Toruń";"ludność na 1 km2";"2004";1799,4;"osoba";"";
0463000;"Powiat m. Toruń";"ludność na 1 km2";"2005";1797,0;"osoba";"";
0463000;"Powiat m. Toruń";"ludność na 1 km2";"2006";1790,6;"osoba";"";
0463000;"Powiat m. Toruń";"ludność na 1 km2";"2007";1785,5;"osoba";"";
0463000;"Powiat m. Toruń";"ludność na 1 km2";"2008";1780,3;"osoba";"";
0463000;"Powiat m. Toruń";"ludność na 1 km2";"2009";1777,7;"osoba";"";
0463000;"Powiat m. Toruń";"ludność na 1 km2";"2010";1772,6;"osoba";"";
0463000;"Powiat m. Toruń";"ludność na 1 km2";"2011";1770,8;"osoba";"";
0463000;"Powiat m. Toruń";"ludność na 1 km2";"2012";1765,5;"osoba";"";
0463000;"Powiat m. Toruń";"ludność na 1 km2";"2013";1758,1;"osoba";"";
0463000;"Powiat m. Toruń";"ludność na 1 km2";"2014";1755,6;"osoba";"";
0463000;"Powiat m. Toruń";"ludność na 1 km2";"2015";1751,5;"osoba";"";
0463000;"Powiat m. Toruń";"ludność na 1 km2";"2016";1750,1;"osoba";"";
0463000;"Powiat m. Toruń";"ludność na 1 km2";"2017";1750,4;"osoba";"";
0463000;"Powiat m. Toruń";"ludność na 1 km2";"2018";1746,2;"osoba";"";
0463000;"Powiat m. Toruń";"ludność na 1 km2";"2019";1740,8;"osoba";"";
0463000;"Powiat m. Toruń";"ludność na 1 km2";"2020";1717,9;"osoba";"";
0463000;"Powiat m. Toruń";"ludność na 1 km2";"2021";1703,4;"osoba";"";
0463000;"Powiat m. Toruń";"ludność na 1 km2";"2022";1691,1;"osoba";"";
0463000;"Powiat m. Toruń";"ludność na 1 km2";"2023";1683,1;"osoba";"";
0463000;"Powiat m. Toruń";"ludność na 1 km2";"2024";1674,0;"osoba";"";
0464000;"Powiat m. Włocławek";"ludność na 1 km2";"2000";;"osoba";"";
0464000;"Powiat m. Włocławek";"ludność na 1 km2";"2001";;"osoba";"";
0464000;"Powiat m. Włocławek";"ludność na 1 km2";"2002";1428,5;"osoba";"";
0464000;"Powiat m. Włocławek";"ludność na 1 km2";"2003";1424,0;"osoba";"";
0464000;"Powiat m. Włocławek";"ludność na 1 km2";"2004";1419,8;"osoba";"";
0464000;"Powiat m. Włocławek";"ludność na 1 km2";"2005";1414,7;"osoba";"";
0464000;"Powiat m. Włocławek";"ludność na 1 km2";"2006";1417,2;"osoba";"";
0464000;"Powiat m. Włocławek";"ludność na 1 km2";"2007";1404,6;"osoba";"";
0464000;"Powiat m. Włocławek";"ludność na 1 km2";"2008";1399,9;"osoba";"";
0464000;"Powiat m. Włocławek";"ludność na 1 km2";"2009";1392,3;"osoba";"";
0464000;"Powiat m. Włocławek";"ludność na 1 km2";"2010";1388,0;"osoba";"";
0464000;"Powiat m. Włocławek";"ludność na 1 km2";"2011";1379,8;"osoba";"";
0464000;"Powiat m. Włocławek";"ludność na 1 km2";"2012";1370,3;"osoba";"";
0464000;"Powiat m. Włocławek";"ludność na 1 km2";"2013";1362,5;"osoba";"";
0464000;"Powiat m. Włocławek";"ludność na 1 km2";"2014";1351,3;"osoba";"";
0464000;"Powiat m. Włocławek";"ludność na 1 km2";"2015";1340,6;"osoba";"";
0464000;"Powiat m. Włocławek";"ludność na 1 km2";"2016";1334,0;"osoba";"";
0464000;"Powiat m. Włocławek";"ludność na 1 km2";"2017";1325,3;"osoba";"";
0464000;"Powiat m. Włocławek";"ludność na 1 km2";"2018";1314,1;"osoba";"";
0464000;"Powiat m. Włocławek";"ludność na 1 km2";"2019";1303,2;"osoba";"";
0464000;"Powiat m. Włocławek";"ludność na 1 km2";"2020";1247,4;"osoba";"";
0464000;"Powiat m. Włocławek";"ludność na 1 km2";"2021";1216,9;"osoba";"";
0464000;"Powiat m. Włocławek";"ludność na 1 km2";"2022";1199,9;"osoba";"";
0464000;"Powiat m. Włocławek";"ludność na 1 km2";"2023";1184,7;"osoba";"";
0464000;"Powiat m. Włocławek";"ludność na 1 km2";"2024";1169,0;"osoba";"";
0601000;"Powiat bialski";"ludność na 1 km2";"2000";;"osoba";"";
0601000;"Powiat bialski";"ludność na 1 km2";"2001";;"osoba";"";
0601000;"Powiat bialski";"ludność na 1 km2";"2002";41,9;"osoba";"";
0601000;"Powiat bialski";"ludność na 1 km2";"2003";41,8;"osoba";"";
0601000;"Powiat bialski";"ludność na 1 km2";"2004";41,6;"osoba";"";
0601000;"Powiat bialski";"ludność na 1 km2";"2005";41,4;"osoba";"";
0601000;"Powiat bialski";"ludność na 1 km2";"2006";41,3;"osoba";"";
0601000;"Powiat bialski";"ludność na 1 km2";"2007";41,2;"osoba";"";
0601000;"Powiat bialski";"ludność na 1 km2";"2008";41,2;"osoba";"";
0601000;"Powiat bialski";"ludność na 1 km2";"2009";41,0;"osoba";"";
0601000;"Powiat bialski";"ludność na 1 km2";"2010";41,5;"osoba";"";
0601000;"Powiat bialski";"ludność na 1 km2";"2011";41,4;"osoba";"";
0601000;"Powiat bialski";"ludność na 1 km2";"2012";41,3;"osoba";"";
0601000;"Powiat bialski";"ludność na 1 km2";"2013";41,1;"osoba";"";
0601000;"Powiat bialski";"ludność na 1 km2";"2014";41,0;"osoba";"";
0601000;"Powiat bialski";"ludność na 1 km2";"2015";40,8;"osoba";"";
0601000;"Powiat bialski";"ludność na 1 km2";"2016";40,8;"osoba";"";
0601000;"Powiat bialski";"ludność na 1 km2";"2017";40,6;"osoba";"";
0601000;"Powiat bialski";"ludność na 1 km2";"2018";40,4;"osoba";"";
0601000;"Powiat bialski";"ludność na 1 km2";"2019";40,2;"osoba";"";
0601000;"Powiat bialski";"ludność na 1 km2";"2020";38,9;"osoba";"";
0601000;"Powiat bialski";"ludność na 1 km2";"2021";38,6;"osoba";"";
0601000;"Powiat bialski";"ludność na 1 km2";"2022";38,3;"osoba";"";
0601000;"Powiat bialski";"ludność na 1 km2";"2023";38,1;"osoba";"";
0601000;"Powiat bialski";"ludność na 1 km2";"2024";37,8;"osoba";"";
0602000;"Powiat biłgorajski";"ludność na 1 km2";"2000";;"osoba";"";
0602000;"Powiat biłgorajski";"ludność na 1 km2";"2001";;"osoba";"";
0602000;"Powiat biłgorajski";"ludność na 1 km2";"2002";62,5;"osoba";"";
0602000;"Powiat biłgorajski";"ludność na 1 km2";"2003";62,5;"osoba";"";
0602000;"Powiat biłgorajski";"ludność na 1 km2";"2004";62,4;"osoba";"";
0602000;"Powiat biłgorajski";"ludność na 1 km2";"2005";62,2;"osoba";"";
0602000;"Powiat biłgorajski";"ludność na 1 km2";"2006";61,9;"osoba";"";
0602000;"Powiat biłgorajski";"ludność na 1 km2";"2007";61,7;"osoba";"";
0602000;"Powiat biłgorajski";"ludność na 1 km2";"2008";61,6;"osoba";"";
0602000;"Powiat biłgorajski";"ludność na 1 km2";"2009";61,4;"osoba";"";
0602000;"Powiat biłgorajski";"ludność na 1 km2";"2010";61,9;"osoba";"";
0602000;"Powiat biłgorajski";"ludność na 1 km2";"2011";61,7;"osoba";"";
0602000;"Powiat biłgorajski";"ludność na 1 km2";"2012";61,6;"osoba";"";
0602000;"Powiat biłgorajski";"ludność na 1 km2";"2013";61,5;"osoba";"";
0602000;"Powiat biłgorajski";"ludność na 1 km2";"2014";61,2;"osoba";"";
0602000;"Powiat biłgorajski";"ludność na 1 km2";"2015";61,1;"osoba";"";
0602000;"Powiat biłgorajski";"ludność na 1 km2";"2016";60,8;"osoba";"";
0602000;"Powiat biłgorajski";"ludność na 1 km2";"2017";60,6;"osoba";"";
0602000;"Powiat biłgorajski";"ludność na 1 km2";"2018";60,3;"osoba";"";
0602000;"Powiat biłgorajski";"ludność na 1 km2";"2019";60,0;"osoba";"";
0602000;"Powiat biłgorajski";"ludność na 1 km2";"2020";58,8;"osoba";"";
0602000;"Powiat biłgorajski";"ludność na 1 km2";"2021";58,2;"osoba";"";
0602000;"Powiat biłgorajski";"ludność na 1 km2";"2022";57,7;"osoba";"";
0602000;"Powiat biłgorajski";"ludność na 1 km2";"2023";57,2;"osoba";"";
0602000;"Powiat biłgorajski";"ludność na 1 km2";"2024";56,6;"osoba";"";
0603000;"Powiat chełmski";"ludność na 1 km2";"2000";;"osoba";"";
0603000;"Powiat chełmski";"ludność na 1 km2";"2001";;"osoba";"";
0603000;"Powiat chełmski";"ludność na 1 km2";"2002";41,9;"osoba";"";
0603000;"Powiat chełmski";"ludność na 1 km2";"2003";41,7;"osoba";"";
0603000;"Powiat chełmski";"ludność na 1 km2";"2004";41,5;"osoba";"";
0603000;"Powiat chełmski";"ludność na 1 km2";"2005";41,4;"osoba";"";
0603000;"Powiat chełmski";"ludność na 1 km2";"2006";42,3;"osoba";"";
0603000;"Powiat chełmski";"ludność na 1 km2";"2007";42,1;"osoba";"";
0603000;"Powiat chełmski";"ludność na 1 km2";"2008";42,0;"osoba";"";
0603000;"Powiat chełmski";"ludność na 1 km2";"2009";41,8;"osoba";"";
0603000;"Powiat chełmski";"ludność na 1 km2";"2010";42,7;"osoba";"";
0603000;"Powiat chełmski";"ludność na 1 km2";"2011";42,5;"osoba";"";
0603000;"Powiat chełmski";"ludność na 1 km2";"2012";42,3;"osoba";"";
0603000;"Powiat chełmski";"ludność na 1 km2";"2013";42,2;"osoba";"";
0603000;"Powiat chełmski";"ludność na 1 km2";"2014";42,2;"osoba";"";
0603000;"Powiat chełmski";"ludność na 1 km2";"2015";42,1;"osoba";"";
0603000;"Powiat chełmski";"ludność na 1 km2";"2016";41,9;"osoba";"";
0603000;"Powiat chełmski";"ludność na 1 km2";"2017";41,7;"osoba";"";
0603000;"Powiat chełmski";"ludność na 1 km2";"2018";41,5;"osoba";"";
0603000;"Powiat chełmski";"ludność na 1 km2";"2019";41,4;"osoba";"";
0603000;"Powiat chełmski";"ludność na 1 km2";"2020";40,0;"osoba";"";
0603000;"Powiat chełmski";"ludność na 1 km2";"2021";39,7;"osoba";"";
0603000;"Powiat chełmski";"ludność na 1 km2";"2022";39,4;"osoba";"";
0603000;"Powiat chełmski";"ludność na 1 km2";"2023";39,2;"osoba";"";
0603000;"Powiat chełmski";"ludność na 1 km2";"2024";38,9;"osoba";"";
0604000;"Powiat hrubieszowski";"ludność na 1 km2";"2000";;"osoba";"";
0604000;"Powiat hrubieszowski";"ludność na 1 km2";"2001";;"osoba";"";
0604000;"Powiat hrubieszowski";"ludność na 1 km2";"2002";55,7;"osoba";"";
0604000;"Powiat hrubieszowski";"ludność na 1 km2";"2003";55,2;"osoba";"";
0604000;"Powiat hrubieszowski";"ludność na 1 km2";"2004";54,7;"osoba";"";
0604000;"Powiat hrubieszowski";"ludność na 1 km2";"2005";54,5;"osoba";"";
0604000;"Powiat hrubieszowski";"ludność na 1 km2";"2006";53,9;"osoba";"";
0604000;"Powiat hrubieszowski";"ludność na 1 km2";"2007";53,5;"osoba";"";
0604000;"Powiat hrubieszowski";"ludność na 1 km2";"2008";53,2;"osoba";"";
0604000;"Powiat hrubieszowski";"ludność na 1 km2";"2009";52,9;"osoba";"";
0604000;"Powiat hrubieszowski";"ludność na 1 km2";"2010";54,3;"osoba";"";
0604000;"Powiat hrubieszowski";"ludność na 1 km2";"2011";53,8;"osoba";"";
0604000;"Powiat hrubieszowski";"ludność na 1 km2";"2012";53,4;"osoba";"";
0604000;"Powiat hrubieszowski";"ludność na 1 km2";"2013";53,0;"osoba";"";
0604000;"Powiat hrubieszowski";"ludność na 1 km2";"2014";52,5;"osoba";"";
0604000;"Powiat hrubieszowski";"ludność na 1 km2";"2015";52,0;"osoba";"";
0604000;"Powiat hrubieszowski";"ludność na 1 km2";"2016";51,4;"osoba";"";
0604000;"Powiat hrubieszowski";"ludność na 1 km2";"2017";50,8;"osoba";"";
0604000;"Powiat hrubieszowski";"ludność na 1 km2";"2018";50,2;"osoba";"";
0604000;"Powiat hrubieszowski";"ludność na 1 km2";"2019";49,6;"osoba";"";
0604000;"Powiat hrubieszowski";"ludność na 1 km2";"2020";47,0;"osoba";"";
0604000;"Powiat hrubieszowski";"ludność na 1 km2";"2021";46,2;"osoba";"";
0604000;"Powiat hrubieszowski";"ludność na 1 km2";"2022";45,3;"osoba";"";
0604000;"Powiat hrubieszowski";"ludność na 1 km2";"2023";44,7;"osoba";"";
0604000;"Powiat hrubieszowski";"ludność na 1 km2";"2024";44,0;"osoba";"";
0605000;"Powiat janowski";"ludność na 1 km2";"2000";;"osoba";"";
0605000;"Powiat janowski";"ludność na 1 km2";"2001";;"osoba";"";
0605000;"Powiat janowski";"ludność na 1 km2";"2002";55,4;"osoba";"";
0605000;"Powiat janowski";"ludność na 1 km2";"2003";55,3;"osoba";"";
0605000;"Powiat janowski";"ludność na 1 km2";"2004";55,0;"osoba";"";
0605000;"Powiat janowski";"ludność na 1 km2";"2005";54,8;"osoba";"";
0605000;"Powiat janowski";"ludność na 1 km2";"2006";54,6;"osoba";"";
0605000;"Powiat janowski";"ludność na 1 km2";"2007";54,4;"osoba";"";
0605000;"Powiat janowski";"ludność na 1 km2";"2008";54,2;"osoba";"";
0605000;"Powiat janowski";"ludność na 1 km2";"2009";54,0;"osoba";"";
0605000;"Powiat janowski";"ludność na 1 km2";"2010";54,8;"osoba";"";
0605000;"Powiat janowski";"ludność na 1 km2";"2011";54,5;"osoba";"";
0605000;"Powiat janowski";"ludność na 1 km2";"2012";54,3;"osoba";"";
0605000;"Powiat janowski";"ludność na 1 km2";"2013";54,0;"osoba";"";
0605000;"Powiat janowski";"ludność na 1 km2";"2014";53,8;"osoba";"";
0605000;"Powiat janowski";"ludność na 1 km2";"2015";53,6;"osoba";"";
0605000;"Powiat janowski";"ludność na 1 km2";"2016";53,2;"osoba";"";
0605000;"Powiat janowski";"ludność na 1 km2";"2017";52,9;"osoba";"";
0605000;"Powiat janowski";"ludność na 1 km2";"2018";52,6;"osoba";"";
0605000;"Powiat janowski";"ludność na 1 km2";"2019";52,2;"osoba";"";
0605000;"Powiat janowski";"ludność na 1 km2";"2020";50,5;"osoba";"";
0605000;"Powiat janowski";"ludność na 1 km2";"2021";49,9;"osoba";"";
0605000;"Powiat janowski";"ludność na 1 km2";"2022";49,3;"osoba";"";
0605000;"Powiat janowski";"ludność na 1 km2";"2023";48,9;"osoba";"";
0605000;"Powiat janowski";"ludność na 1 km2";"2024";48,3;"osoba";"";
0606000;"Powiat krasnostawski";"ludność na 1 km2";"2000";;"osoba";"";
0606000;"Powiat krasnostawski";"ludność na 1 km2";"2001";;"osoba";"";
0606000;"Powiat krasnostawski";"ludność na 1 km2";"2002";68,6;"osoba";"";
0606000;"Powiat krasnostawski";"ludność na 1 km2";"2003";68,0;"osoba";"";
0606000;"Powiat krasnostawski";"ludność na 1 km2";"2004";67,5;"osoba";"";
0606000;"Powiat krasnostawski";"ludność na 1 km2";"2005";67,1;"osoba";"";
0606000;"Powiat krasnostawski";"ludność na 1 km2";"2006";66,9;"osoba";"";
0606000;"Powiat krasnostawski";"ludność na 1 km2";"2007";66,4;"osoba";"";
0606000;"Powiat krasnostawski";"ludność na 1 km2";"2008";66,1;"osoba";"";
0606000;"Powiat krasnostawski";"ludność na 1 km2";"2009";65,8;"osoba";"";
0606000;"Powiat krasnostawski";"ludność na 1 km2";"2010";65,8;"osoba";"";
0606000;"Powiat krasnostawski";"ludność na 1 km2";"2011";65,3;"osoba";"";
0606000;"Powiat krasnostawski";"ludność na 1 km2";"2012";64,9;"osoba";"";
0606000;"Powiat krasnostawski";"ludność na 1 km2";"2013";64,5;"osoba";"";
0606000;"Powiat krasnostawski";"ludność na 1 km2";"2014";64,0;"osoba";"";
0606000;"Powiat krasnostawski";"ludność na 1 km2";"2015";63,4;"osoba";"";
0606000;"Powiat krasnostawski";"ludność na 1 km2";"2016";62,9;"osoba";"";
0606000;"Powiat krasnostawski";"ludność na 1 km2";"2017";62,5;"osoba";"";
0606000;"Powiat krasnostawski";"ludność na 1 km2";"2018";62,0;"osoba";"";
0606000;"Powiat krasnostawski";"ludność na 1 km2";"2019";61,3;"osoba";"";
0606000;"Powiat krasnostawski";"ludność na 1 km2";"2020";59,4;"osoba";"";
0606000;"Powiat krasnostawski";"ludność na 1 km2";"2021";58,4;"osoba";"";
0606000;"Powiat krasnostawski";"ludność na 1 km2";"2022";57,9;"osoba";"";
0606000;"Powiat krasnostawski";"ludność na 1 km2";"2023";57,2;"osoba";"";
0606000;"Powiat krasnostawski";"ludność na 1 km2";"2024";56,5;"osoba";"";
0607000;"Powiat kraśnicki";"ludność na 1 km2";"2000";;"osoba";"";
0607000;"Powiat kraśnicki";"ludność na 1 km2";"2001";;"osoba";"";
0607000;"Powiat kraśnicki";"ludność na 1 km2";"2002";100,3;"osoba";"";
0607000;"Powiat kraśnicki";"ludność na 1 km2";"2003";100,1;"osoba";"";
0607000;"Powiat kraśnicki";"ludność na 1 km2";"2004";99,7;"osoba";"";
0607000;"Powiat kraśnicki";"ludność na 1 km2";"2005";99,5;"osoba";"";
0607000;"Powiat kraśnicki";"ludność na 1 km2";"2006";99,0;"osoba";"";
0607000;"Powiat kraśnicki";"ludność na 1 km2";"2007";98,6;"osoba";"";
0607000;"Powiat kraśnicki";"ludność na 1 km2";"2008";98,3;"osoba";"";
0607000;"Powiat kraśnicki";"ludność na 1 km2";"2009";98,1;"osoba";"";
0607000;"Powiat kraśnicki";"ludność na 1 km2";"2010";99,4;"osoba";"";
0607000;"Powiat kraśnicki";"ludność na 1 km2";"2011";99,1;"osoba";"";
0607000;"Powiat kraśnicki";"ludność na 1 km2";"2012";98,6;"osoba";"";
0607000;"Powiat kraśnicki";"ludność na 1 km2";"2013";98,2;"osoba";"";
0607000;"Powiat kraśnicki";"ludność na 1 km2";"2014";97,7;"osoba";"";
0607000;"Powiat kraśnicki";"ludność na 1 km2";"2015";97,1;"osoba";"";
0607000;"Powiat kraśnicki";"ludność na 1 km2";"2016";96,6;"osoba";"";
0607000;"Powiat kraśnicki";"ludność na 1 km2";"2017";96,1;"osoba";"";
